Date and time	 Temperature Ā°C	 RH %	 DewPoint Ā°C	 CO2 ppm
30/04/2024 04:41:40	21.966	35.828	 6.168	589.000
30/04/2024 04:41:50	21.946	35.852	 6.160	589.000
30/04/2024 04:42:00	21.946	35.870	 6.167	589.000
30/04/2024 04:42:10	21.946	35.852	 6.160	589.000
30/04/2024 04:42:20	21.946	35.870	 6.167	589.000
30/04/2024 04:42:30	21.946	35.852	 6.160	589.000
30/04/2024 04:42:40	21.935	35.852	 6.151	589.000
30/04/2024 04:42:50	21.935	35.852	 6.151	592.000
30/04/2024 04:43:00	21.946	35.852	 6.160	592.000
30/04/2024 04:43:10	21.946	35.828	 6.150	592.000
30/04/2024 04:43:20	21.946	35.809	 6.143	592.000
30/04/2024 04:43:30	21.946	35.828	 6.150	592.000
30/04/2024 04:43:40	21.935	35.828	 6.141	592.000
30/04/2024 04:43:50	21.935	35.852	 6.151	592.000
30/04/2024 04:44:00	21.925	35.852	 6.142	592.000
30/04/2024 04:44:10	21.935	35.828	 6.141	592.000
30/04/2024 04:44:20	21.935	35.828	 6.141	592.000
30/04/2024 04:44:30	21.946	35.828	 6.150	592.000
30/04/2024 04:44:40	21.935	35.828	 6.141	592.000
30/04/2024 04:44:50	21.966	35.828	 6.168	574.000
30/04/2024 04:45:00	21.935	35.828	 6.141	574.000
30/04/2024 04:45:10	21.946	35.828	 6.150	574.000
30/04/2024 04:45:20	21.946	35.809	 6.143	574.000
30/04/2024 04:45:30	21.946	35.809	 6.143	574.000
30/04/2024 04:45:40	21.966	35.809	 6.160	574.000
30/04/2024 04:45:50	21.946	35.828	 6.150	574.000
30/04/2024 04:46:00	21.935	35.828	 6.141	574.000
30/04/2024 04:46:10	21.935	35.828	 6.141	574.000
30/04/2024 04:46:20	21.946	35.828	 6.150	574.000
30/04/2024 04:46:30	21.935	35.828	 6.141	574.000
30/04/2024 04:46:40	21.935	35.809	 6.134	574.000
30/04/2024 04:46:50	21.935	35.809	 6.134	572.000
30/04/2024 04:47:00	21.935	35.809	 6.134	572.000
30/04/2024 04:47:10	21.946	35.852	 6.160	572.000
30/04/2024 04:47:20	21.935	35.852	 6.151	572.000
30/04/2024 04:47:30	21.946	35.852	 6.160	572.000
30/04/2024 04:47:40	21.935	35.852	 6.151	572.000
30/04/2024 04:47:50	21.946	35.828	 6.150	572.000
30/04/2024 04:48:00	21.946	35.828	 6.150	572.000
30/04/2024 04:48:10	21.966	35.828	 6.168	572.000
30/04/2024 04:48:20	21.966	35.828	 6.168	572.000
30/04/2024 04:48:30	21.966	35.852	 6.178	572.000
30/04/2024 04:48:40	21.946	35.852	 6.160	572.000
30/04/2024 04:48:50	21.966	35.852	 6.178	596.000
30/04/2024 04:49:00	21.946	35.828	 6.150	596.000
30/04/2024 04:49:10	21.946	35.852	 6.160	596.000
30/04/2024 04:49:20	21.946	35.852	 6.160	596.000
30/04/2024 04:49:30	21.935	35.852	 6.151	596.000
30/04/2024 04:49:40	21.935	35.852	 6.151	596.000
30/04/2024 04:49:50	21.946	35.828	 6.150	596.000
30/04/2024 04:50:00	21.946	35.852	 6.160	596.000
30/04/2024 04:50:10	21.935	35.828	 6.141	596.000
30/04/2024 04:50:20	21.935	35.828	 6.141	596.000
30/04/2024 04:50:30	21.935	35.852	 6.151	596.000
30/04/2024 04:50:40	21.935	35.852	 6.151	596.000
30/04/2024 04:50:50	21.935	35.870	 6.158	565.000
30/04/2024 04:51:00	21.946	35.852	 6.160	565.000
30/04/2024 04:51:10	21.946	35.852	 6.160	565.000
30/04/2024 04:51:20	21.935	35.828	 6.141	565.000
30/04/2024 04:51:30	21.925	35.828	 6.132	565.000
30/04/2024 04:51:40	21.935	35.828	 6.141	565.000
30/04/2024 04:51:50	21.935	35.870	 6.158	565.000
30/04/2024 04:52:00	21.935	35.895	 6.168	565.000
30/04/2024 04:52:10	21.946	35.870	 6.167	565.000
30/04/2024 04:52:20	21.935	35.870	 6.158	565.000
30/04/2024 04:52:30	21.935	35.852	 6.151	565.000
30/04/2024 04:52:40	21.935	35.852	 6.151	565.000
30/04/2024 04:52:50	21.935	35.828	 6.141	583.000
30/04/2024 04:53:00	21.935	35.828	 6.141	583.000
30/04/2024 04:53:10	21.935	35.828	 6.141	583.000
30/04/2024 04:53:20	21.946	35.852	 6.160	583.000
30/04/2024 04:53:30	21.946	35.938	 6.194	583.000
30/04/2024 04:53:40	21.946	35.895	 6.177	583.000
30/04/2024 04:53:50	21.946	35.895	 6.177	583.000
30/04/2024 04:54:00	21.946	35.895	 6.177	583.000
30/04/2024 04:54:10	21.946	35.870	 6.167	583.000
30/04/2024 04:54:20	21.946	35.852	 6.160	583.000
30/04/2024 04:54:30	21.935	35.852	 6.151	583.000
30/04/2024 04:54:40	21.935	35.852	 6.151	583.000
30/04/2024 04:54:50	21.935	35.828	 6.141	583.000
30/04/2024 04:55:00	21.946	35.852	 6.160	583.000
30/04/2024 04:55:10	21.946	35.852	 6.160	583.000
30/04/2024 04:55:20	21.935	35.828	 6.141	583.000
30/04/2024 04:55:30	21.925	35.852	 6.142	583.000
30/04/2024 04:55:40	21.925	35.852	 6.142	583.000
30/04/2024 04:55:50	21.925	35.870	 6.150	583.000
30/04/2024 04:56:00	21.935	35.870	 6.158	583.000
30/04/2024 04:56:10	21.935	35.870	 6.158	583.000
30/04/2024 04:56:20	21.935	35.870	 6.158	583.000
30/04/2024 04:56:30	21.966	35.895	 6.195	583.000
30/04/2024 04:56:40	21.935	35.870	 6.158	583.000
30/04/2024 04:56:50	21.935	35.870	 6.158	592.000
30/04/2024 04:57:00	21.935	35.852	 6.151	592.000
30/04/2024 04:57:10	21.935	35.852	 6.151	592.000
30/04/2024 04:57:20	21.935	35.852	 6.151	592.000
30/04/2024 04:57:30	21.925	35.852	 6.142	592.000
30/04/2024 04:57:40	21.935	35.870	 6.158	592.000
30/04/2024 04:57:50	21.935	35.870	 6.158	592.000
30/04/2024 04:58:00	21.925	35.852	 6.142	592.000
30/04/2024 04:58:10	21.935	35.870	 6.158	592.000
30/04/2024 04:58:20	21.935	35.870	 6.158	592.000
30/04/2024 04:58:30	21.925	35.852	 6.142	592.000
30/04/2024 04:58:40	21.925	35.852	 6.142	592.000
30/04/2024 04:58:50	21.935	35.852	 6.151	591.000
30/04/2024 04:59:00	21.935	35.828	 6.141	591.000
30/04/2024 04:59:10	21.925	35.828	 6.132	591.000
30/04/2024 04:59:20	21.935	35.870	 6.158	591.000
30/04/2024 04:59:30	21.935	35.870	 6.158	591.000
30/04/2024 04:59:40	21.935	35.852	 6.151	591.000
30/04/2024 04:59:50	21.935	35.852	 6.151	591.000
30/04/2024 05:00:00	21.935	35.828	 6.141	591.000
30/04/2024 05:00:10	21.935	35.828	 6.141	591.000
30/04/2024 05:00:20	21.925	35.828	 6.132	591.000
30/04/2024 05:00:30	21.935	35.852	 6.151	591.000
30/04/2024 05:00:40	21.925	35.852	 6.142	591.000
30/04/2024 05:00:50	21.935	35.852	 6.151	575.000
30/04/2024 05:01:00	21.935	35.870	 6.158	575.000
30/04/2024 05:01:10	21.935	35.870	 6.158	575.000
30/04/2024 05:01:20	21.935	35.852	 6.151	575.000
30/04/2024 05:01:30	21.935	35.828	 6.141	575.000
30/04/2024 05:01:40	21.925	35.828	 6.132	575.000
30/04/2024 05:01:50	21.935	35.828	 6.141	575.000
30/04/2024 05:02:00	21.946	35.828	 6.150	575.000
30/04/2024 05:02:10	21.925	35.852	 6.142	575.000
30/04/2024 05:02:20	21.925	35.852	 6.142	575.000
30/04/2024 05:02:30	21.935	35.852	 6.151	575.000
30/04/2024 05:02:40	21.935	35.852	 6.151	575.000
30/04/2024 05:02:50	21.935	35.852	 6.151	562.000
30/04/2024 05:03:00	21.925	35.828	 6.132	562.000
30/04/2024 05:03:10	21.935	35.852	 6.151	562.000
30/04/2024 05:03:20	21.935	35.828	 6.141	562.000
30/04/2024 05:03:30	21.935	35.852	 6.151	562.000
30/04/2024 05:03:40	21.935	35.852	 6.151	562.000
30/04/2024 05:03:50	21.935	35.852	 6.151	562.000
30/04/2024 05:04:00	21.935	35.870	 6.158	562.000
30/04/2024 05:04:10	21.925	35.870	 6.150	562.000
30/04/2024 05:04:20	21.935	35.895	 6.168	562.000
30/04/2024 05:04:30	21.935	35.895	 6.168	562.000
30/04/2024 05:04:40	21.946	35.895	 6.177	562.000
30/04/2024 05:04:50	21.966	35.895	 6.195	585.000
30/04/2024 05:05:00	21.946	35.870	 6.167	585.000
30/04/2024 05:05:10	21.946	35.870	 6.167	585.000
30/04/2024 05:05:20	21.946	35.895	 6.177	585.000
30/04/2024 05:05:30	21.946	35.895	 6.177	585.000
30/04/2024 05:05:40	21.946	35.895	 6.177	585.000
30/04/2024 05:05:50	21.935	35.870	 6.158	585.000
30/04/2024 05:06:00	21.946	35.870	 6.167	585.000
30/04/2024 05:06:10	21.946	35.852	 6.160	585.000
30/04/2024 05:06:20	21.935	35.828	 6.141	585.000
30/04/2024 05:06:30	21.935	35.828	 6.141	585.000
30/04/2024 05:06:40	21.935	35.852	 6.151	585.000
30/04/2024 05:06:50	21.935	35.852	 6.151	587.000
30/04/2024 05:07:00	21.935	35.852	 6.151	587.000
30/04/2024 05:07:10	21.925	35.852	 6.142	587.000
30/04/2024 05:07:20	21.925	35.852	 6.142	587.000
30/04/2024 05:07:30	21.935	35.870	 6.158	587.000
30/04/2024 05:07:40	21.925	35.895	 6.159	587.000
30/04/2024 05:07:50	21.935	35.895	 6.168	587.000
30/04/2024 05:08:00	21.946	35.895	 6.177	587.000
30/04/2024 05:08:10	21.935	35.870	 6.158	587.000
30/04/2024 05:08:20	21.935	35.870	 6.158	587.000
30/04/2024 05:08:30	21.935	35.870	 6.158	587.000
30/04/2024 05:08:40	21.935	35.870	 6.158	587.000
30/04/2024 05:08:50	21.925	35.870	 6.150	570.000
30/04/2024 05:09:00	21.925	35.870	 6.150	570.000
30/04/2024 05:09:10	21.935	35.895	 6.168	570.000
30/04/2024 05:09:20	21.935	35.870	 6.158	570.000
30/04/2024 05:09:30	21.946	35.852	 6.160	570.000
30/04/2024 05:09:40	21.946	35.870	 6.167	570.000
30/04/2024 05:09:50	21.925	35.870	 6.150	570.000
30/04/2024 05:10:00	21.925	35.870	 6.150	570.000
30/04/2024 05:10:10	21.935	35.895	 6.168	570.000
30/04/2024 05:10:20	21.935	35.870	 6.158	570.000
30/04/2024 05:10:30	21.946	35.870	 6.167	570.000
30/04/2024 05:10:40	21.935	35.852	 6.151	570.000
30/04/2024 05:10:50	21.935	35.852	 6.151	580.000
30/04/2024 05:11:00	21.946	35.852	 6.160	580.000
30/04/2024 05:11:10	21.935	35.852	 6.151	580.000
30/04/2024 05:11:20	21.935	35.852	 6.151	580.000
30/04/2024 05:11:30	21.946	35.870	 6.167	580.000
30/04/2024 05:11:40	21.935	35.895	 6.168	580.000
30/04/2024 05:11:50	21.935	35.870	 6.158	580.000
30/04/2024 05:12:00	21.925	35.852	 6.142	580.000
30/04/2024 05:12:10	21.935	35.852	 6.151	580.000
30/04/2024 05:12:20	21.925	35.870	 6.150	580.000
30/04/2024 05:12:30	21.935	35.852	 6.151	580.000
30/04/2024 05:12:40	21.925	35.870	 6.150	580.000
30/04/2024 05:12:50	21.935	35.870	 6.158	593.000
30/04/2024 05:13:00	21.925	35.870	 6.150	593.000
30/04/2024 05:13:10	21.925	35.870	 6.150	593.000
30/04/2024 05:13:20	21.925	35.870	 6.150	593.000
30/04/2024 05:13:30	21.925	35.870	 6.150	593.000
30/04/2024 05:13:40	21.925	35.852	 6.142	593.000
30/04/2024 05:13:50	21.935	35.852	 6.151	593.000
30/04/2024 05:14:00	21.925	35.852	 6.142	593.000
30/04/2024 05:14:10	21.925	35.852	 6.142	593.000
30/04/2024 05:14:20	21.935	35.852	 6.151	593.000
30/04/2024 05:14:30	21.925	35.852	 6.142	593.000
30/04/2024 05:14:40	21.925	35.828	 6.132	593.000
30/04/2024 05:14:50	21.935	35.828	 6.141	582.000
30/04/2024 05:15:00	21.935	35.828	 6.141	582.000
30/04/2024 05:15:10	21.935	35.828	 6.141	582.000
30/04/2024 05:15:20	21.925	35.828	 6.132	582.000
30/04/2024 05:15:30	21.925	35.852	 6.142	582.000
30/04/2024 05:15:40	21.935	35.852	 6.151	582.000
30/04/2024 05:15:50	21.925	35.852	 6.142	582.000
30/04/2024 05:16:00	21.935	35.828	 6.141	582.000
30/04/2024 05:16:10	21.935	35.852	 6.151	582.000
30/04/2024 05:16:20	21.935	35.852	 6.151	582.000
30/04/2024 05:16:30	21.925	35.852	 6.142	582.000
30/04/2024 05:16:40	21.935	35.870	 6.158	582.000
30/04/2024 05:16:50	21.935	35.895	 6.168	569.000
30/04/2024 05:17:00	21.935	35.938	 6.185	569.000
30/04/2024 05:17:10	21.935	35.895	 6.168	569.000
30/04/2024 05:17:20	21.935	35.870	 6.158	569.000
30/04/2024 05:17:30	21.935	35.870	 6.158	569.000
30/04/2024 05:17:40	21.925	35.870	 6.150	569.000
30/04/2024 05:17:50	21.935	35.895	 6.168	569.000
30/04/2024 05:18:00	21.935	35.895	 6.168	569.000
30/04/2024 05:18:10	21.925	35.895	 6.159	569.000
30/04/2024 05:18:20	21.925	35.895	 6.159	569.000
30/04/2024 05:18:30	21.905	35.895	 6.142	569.000
30/04/2024 05:18:40	21.925	35.938	 6.177	569.000
30/04/2024 05:18:50	21.905	35.938	 6.159	574.000
30/04/2024 05:19:00	21.925	35.938	 6.177	574.000
30/04/2024 05:19:10	21.925	35.938	 6.177	574.000
30/04/2024 05:19:20	21.925	35.895	 6.159	574.000
30/04/2024 05:19:30	21.925	35.895	 6.159	574.000
30/04/2024 05:19:40	21.925	35.895	 6.159	574.000
30/04/2024 05:19:50	21.935	35.895	 6.168	574.000
30/04/2024 05:20:00	21.925	35.870	 6.150	574.000
30/04/2024 05:20:10	21.925	35.870	 6.150	574.000
30/04/2024 05:20:20	21.935	35.852	 6.151	574.000
30/04/2024 05:20:30	21.935	35.852	 6.151	574.000
30/04/2024 05:20:40	21.935	35.852	 6.151	574.000
30/04/2024 05:20:50	21.935	35.852	 6.151	586.000
30/04/2024 05:21:00	21.935	35.852	 6.151	586.000
30/04/2024 05:21:10	21.925	35.828	 6.132	586.000
30/04/2024 05:21:20	21.925	35.828	 6.132	586.000
30/04/2024 05:21:30	21.925	35.852	 6.142	586.000
30/04/2024 05:21:40	21.905	35.895	 6.142	586.000
30/04/2024 05:21:50	21.925	35.895	 6.159	586.000
30/04/2024 05:22:00	21.925	35.870	 6.150	586.000
30/04/2024 05:22:10	21.905	35.870	 6.132	586.000
30/04/2024 05:22:20	21.925	35.870	 6.150	586.000
30/04/2024 05:22:30	21.905	35.870	 6.132	586.000
30/04/2024 05:22:40	21.925	35.870	 6.150	586.000
30/04/2024 05:22:50	21.935	35.852	 6.151	576.000
30/04/2024 05:23:00	21.935	35.852	 6.151	576.000
30/04/2024 05:23:10	21.905	35.828	 6.115	576.000
30/04/2024 05:23:20	21.925	35.828	 6.132	576.000
30/04/2024 05:23:30	21.925	35.852	 6.142	576.000
30/04/2024 05:23:40	21.925	35.828	 6.132	576.000
30/04/2024 05:23:50	21.925	35.852	 6.142	576.000
30/04/2024 05:24:00	21.925	35.852	 6.142	576.000
30/04/2024 05:24:10	21.925	35.852	 6.142	576.000
30/04/2024 05:24:20	21.935	35.870	 6.158	576.000
30/04/2024 05:24:30	21.935	35.870	 6.158	576.000
30/04/2024 05:24:40	21.935	35.870	 6.158	576.000
30/04/2024 05:24:50	21.935	35.870	 6.158	571.000
30/04/2024 05:25:00	21.925	35.870	 6.150	571.000
30/04/2024 05:25:10	21.925	35.852	 6.142	571.000
30/04/2024 05:25:20	21.925	35.852	 6.142	571.000
30/04/2024 05:25:30	21.925	35.852	 6.142	571.000
30/04/2024 05:25:40	21.935	35.852	 6.151	571.000
30/04/2024 05:25:50	21.925	35.870	 6.150	571.000
30/04/2024 05:26:00	21.925	35.870	 6.150	571.000
30/04/2024 05:26:10	21.925	35.870	 6.150	571.000
30/04/2024 05:26:20	21.925	35.870	 6.150	571.000
30/04/2024 05:26:30	21.925	35.870	 6.150	571.000
30/04/2024 05:26:40	21.925	35.852	 6.142	571.000
30/04/2024 05:26:50	21.925	35.828	 6.132	603.000
30/04/2024 05:27:00	21.925	35.828	 6.132	603.000
30/04/2024 05:27:10	21.905	35.852	 6.124	603.000
30/04/2024 05:27:20	21.925	35.852	 6.142	603.000
30/04/2024 05:27:30	21.925	35.852	 6.142	603.000
30/04/2024 05:27:40	21.925	35.852	 6.142	603.000
30/04/2024 05:27:50	21.925	35.828	 6.132	603.000
30/04/2024 05:28:00	21.925	35.809	 6.125	603.000
30/04/2024 05:28:10	21.935	35.809	 6.134	603.000
30/04/2024 05:28:20	21.925	35.809	 6.125	603.000
30/04/2024 05:28:30	21.935	35.828	 6.141	603.000
30/04/2024 05:28:40	21.935	35.852	 6.151	603.000
30/04/2024 05:28:50	21.935	35.852	 6.151	578.000
30/04/2024 05:29:00	21.925	35.852	 6.142	578.000
30/04/2024 05:29:10	21.905	35.852	 6.124	578.000
30/04/2024 05:29:20	21.905	35.828	 6.115	578.000
30/04/2024 05:29:30	21.925	35.852	 6.142	578.000
30/04/2024 05:29:40	21.925	35.828	 6.132	578.000
30/04/2024 05:29:50	21.905	35.828	 6.115	578.000
30/04/2024 05:30:00	21.905	35.828	 6.115	578.000
30/04/2024 05:30:10	21.925	35.828	 6.132	578.000
30/04/2024 05:30:20	21.925	35.828	 6.132	578.000
30/04/2024 05:30:30	21.925	35.828	 6.132	578.000
30/04/2024 05:30:40	21.935	35.809	 6.134	578.000
30/04/2024 05:30:50	21.935	35.809	 6.134	570.000
30/04/2024 05:31:00	21.925	35.828	 6.132	570.000
30/04/2024 05:31:10	21.925	35.828	 6.132	570.000
30/04/2024 05:31:20	21.925	35.809	 6.125	570.000
30/04/2024 05:31:30	21.935	35.828	 6.141	570.000
30/04/2024 05:31:40	21.935	35.809	 6.134	570.000
30/04/2024 05:31:50	21.935	35.809	 6.134	570.000
30/04/2024 05:32:00	21.925	35.809	 6.125	570.000
30/04/2024 05:32:10	21.925	35.809	 6.125	570.000
30/04/2024 05:32:20	21.925	35.809	 6.125	570.000
30/04/2024 05:32:30	21.905	35.809	 6.107	570.000
30/04/2024 05:32:40	21.925	35.809	 6.125	570.000
30/04/2024 05:32:50	21.935	35.852	 6.151	589.000
30/04/2024 05:33:00	21.925	35.852	 6.142	589.000
30/04/2024 05:33:10	21.935	35.852	 6.151	589.000
30/04/2024 05:33:20	21.905	35.852	 6.124	589.000
30/04/2024 05:33:30	21.925	35.852	 6.142	589.000
30/04/2024 05:33:40	21.925	35.828	 6.132	589.000
30/04/2024 05:33:50	21.905	35.828	 6.115	589.000
30/04/2024 05:34:00	21.905	35.828	 6.115	589.000
30/04/2024 05:34:10	21.925	35.828	 6.132	589.000
30/04/2024 05:34:20	21.905	35.828	 6.115	589.000
30/04/2024 05:34:30	21.905	35.828	 6.115	589.000
30/04/2024 05:34:40	21.925	35.828	 6.132	589.000
30/04/2024 05:34:50	21.905	35.828	 6.115	579.000
30/04/2024 05:35:00	21.905	35.852	 6.124	579.000
30/04/2024 05:35:10	21.925	35.870	 6.150	579.000
30/04/2024 05:35:20	21.925	35.852	 6.142	579.000
30/04/2024 05:35:30	21.925	35.870	 6.150	579.000
30/04/2024 05:35:40	21.935	35.895	 6.168	579.000
30/04/2024 05:35:50	21.935	35.895	 6.168	579.000
30/04/2024 05:36:00	21.925	35.895	 6.159	579.000
30/04/2024 05:36:10	21.905	35.895	 6.142	579.000
30/04/2024 05:36:20	21.935	35.895	 6.168	579.000
30/04/2024 05:36:30	21.935	35.870	 6.158	579.000
30/04/2024 05:36:40	21.905	35.852	 6.124	579.000
30/04/2024 05:36:50	21.925	35.852	 6.142	580.000
30/04/2024 05:37:00	21.935	35.852	 6.151	580.000
30/04/2024 05:37:10	21.905	35.870	 6.132	580.000
30/04/2024 05:37:20	21.905	35.852	 6.124	580.000
30/04/2024 05:37:30	21.925	35.852	 6.142	580.000
30/04/2024 05:37:40	21.935	35.852	 6.151	580.000
30/04/2024 05:37:50	21.935	35.852	 6.151	580.000
30/04/2024 05:38:00	21.935	35.852	 6.151	580.000
30/04/2024 05:38:10	21.925	35.852	 6.142	580.000
30/04/2024 05:38:20	21.925	35.852	 6.142	580.000
30/04/2024 05:38:30	21.935	35.852	 6.151	580.000
30/04/2024 05:38:40	21.935	35.852	 6.151	580.000
30/04/2024 05:38:50	21.935	35.852	 6.151	585.000
30/04/2024 05:39:00	21.925	35.870	 6.150	585.000
30/04/2024 05:39:10	21.905	35.870	 6.132	585.000
30/04/2024 05:39:20	21.925	35.895	 6.159	585.000
30/04/2024 05:39:30	21.925	35.895	 6.159	585.000
30/04/2024 05:39:40	21.905	35.895	 6.142	585.000
30/04/2024 05:39:50	21.925	35.895	 6.159	585.000
30/04/2024 05:40:00	21.925	35.870	 6.150	585.000
30/04/2024 05:40:10	21.895	35.852	 6.116	585.000
30/04/2024 05:40:20	21.905	35.852	 6.124	585.000
30/04/2024 05:40:30	21.925	35.828	 6.132	585.000
30/04/2024 05:40:40	21.925	35.852	 6.142	585.000
30/04/2024 05:40:50	21.925	35.852	 6.142	574.000
30/04/2024 05:41:00	21.925	35.828	 6.132	574.000
30/04/2024 05:41:10	21.946	35.828	 6.150	574.000
30/04/2024 05:41:20	21.925	35.828	 6.132	574.000
30/04/2024 05:41:30	21.935	35.809	 6.134	574.000
30/04/2024 05:41:40	21.905	35.809	 6.107	574.000
30/04/2024 05:41:50	21.925	35.828	 6.132	574.000
30/04/2024 05:42:00	21.905	35.828	 6.115	574.000
30/04/2024 05:42:10	21.925	35.828	 6.132	574.000
30/04/2024 05:42:20	21.925	35.828	 6.132	574.000
30/04/2024 05:42:30	21.925	35.852	 6.142	574.000
30/04/2024 05:42:40	21.905	35.852	 6.124	574.000
30/04/2024 05:42:50	21.925	35.852	 6.142	572.000
30/04/2024 05:43:00	21.905	35.852	 6.124	572.000
30/04/2024 05:43:10	21.925	35.828	 6.132	572.000
30/04/2024 05:43:20	21.925	35.852	 6.142	572.000
30/04/2024 05:43:30	21.905	35.852	 6.124	572.000
30/04/2024 05:43:40	21.895	35.852	 6.116	572.000
30/04/2024 05:43:50	21.905	35.852	 6.124	572.000
30/04/2024 05:44:00	21.905	35.852	 6.124	572.000
30/04/2024 05:44:10	21.925	35.828	 6.132	572.000
30/04/2024 05:44:20	21.905	35.852	 6.124	572.000
30/04/2024 05:44:30	21.925	35.828	 6.132	572.000
30/04/2024 05:44:40	21.935	35.828	 6.141	572.000
30/04/2024 05:44:50	21.925	35.828	 6.132	566.000
30/04/2024 05:45:00	21.905	35.828	 6.115	566.000
30/04/2024 05:45:10	21.925	35.828	 6.132	566.000
30/04/2024 05:45:20	21.925	35.828	 6.132	566.000
30/04/2024 05:45:30	21.925	35.828	 6.132	566.000
30/04/2024 05:45:40	21.905	35.828	 6.115	566.000
30/04/2024 05:45:50	21.895	35.828	 6.106	566.000
30/04/2024 05:46:00	21.905	35.828	 6.115	566.000
30/04/2024 05:46:10	21.905	35.828	 6.115	566.000
30/04/2024 05:46:20	21.925	35.828	 6.132	566.000
30/04/2024 05:46:30	21.925	35.828	 6.132	566.000
30/04/2024 05:46:40	21.935	35.828	 6.141	566.000
30/04/2024 05:46:50	21.925	35.852	 6.142	561.000
30/04/2024 05:47:00	21.925	35.852	 6.142	561.000
30/04/2024 05:47:10	21.935	35.828	 6.141	561.000
30/04/2024 05:47:20	21.905	35.828	 6.115	561.000
30/04/2024 05:47:30	21.905	35.828	 6.115	561.000
30/04/2024 05:47:40	21.905	35.828	 6.115	561.000
30/04/2024 05:47:50	21.925	35.828	 6.132	561.000
30/04/2024 05:48:00	21.925	35.828	 6.132	561.000
30/04/2024 05:48:10	21.925	35.828	 6.132	561.000
30/04/2024 05:48:20	21.905	35.828	 6.115	561.000
30/04/2024 05:48:30	21.905	35.828	 6.115	561.000
30/04/2024 05:48:40	21.905	35.828	 6.115	561.000
30/04/2024 05:48:50	21.925	35.828	 6.132	587.000
30/04/2024 05:49:00	21.925	35.828	 6.132	587.000
30/04/2024 05:49:10	21.925	35.828	 6.132	587.000
30/04/2024 05:49:20	21.925	35.852	 6.142	587.000
30/04/2024 05:49:30	21.925	35.828	 6.132	587.000
30/04/2024 05:49:40	21.925	35.828	 6.132	587.000
30/04/2024 05:49:50	21.905	35.828	 6.115	587.000
30/04/2024 05:50:00	21.905	35.828	 6.115	587.000
30/04/2024 05:50:10	21.905	35.828	 6.115	587.000
30/04/2024 05:50:20	21.905	35.828	 6.115	587.000
30/04/2024 05:50:30	21.905	35.809	 6.107	587.000
30/04/2024 05:50:40	21.925	35.828	 6.132	587.000
30/04/2024 05:50:50	21.905	35.828	 6.115	564.000
30/04/2024 05:51:00	21.905	35.828	 6.115	564.000
30/04/2024 05:51:10	21.925	35.828	 6.132	564.000
30/04/2024 05:51:20	21.905	35.828	 6.115	564.000
30/04/2024 05:51:30	21.905	35.895	 6.142	564.000
30/04/2024 05:51:40	21.905	35.962	 6.169	564.000
30/04/2024 05:51:50	21.905	35.980	 6.176	564.000
30/04/2024 05:52:00	21.895	35.962	 6.160	564.000
30/04/2024 05:52:10	21.925	35.980	 6.194	564.000
30/04/2024 05:52:20	21.925	35.980	 6.194	564.000
30/04/2024 05:52:30	21.905	35.962	 6.169	564.000
30/04/2024 05:52:40	21.935	35.980	 6.203	564.000
30/04/2024 05:52:50	21.925	35.962	 6.186	576.000
30/04/2024 05:53:00	21.925	36.005	 6.204	576.000
30/04/2024 05:53:10	21.925	36.005	 6.204	576.000
30/04/2024 05:53:20	21.925	35.980	 6.194	576.000
30/04/2024 05:53:30	21.925	35.980	 6.194	576.000
30/04/2024 05:53:40	21.925	35.980	 6.194	576.000
30/04/2024 05:53:50	21.935	35.980	 6.203	576.000
30/04/2024 05:54:00	21.925	35.962	 6.186	576.000
30/04/2024 05:54:10	21.925	35.962	 6.186	576.000
30/04/2024 05:54:20	21.925	35.980	 6.194	576.000
30/04/2024 05:54:30	21.925	35.938	 6.177	576.000
30/04/2024 05:54:40	21.905	35.938	 6.159	576.000
30/04/2024 05:54:50	21.925	35.895	 6.159	589.000
30/04/2024 05:55:00	21.925	35.895	 6.159	589.000
30/04/2024 05:55:10	21.905	35.895	 6.142	589.000
30/04/2024 05:55:20	21.925	35.895	 6.159	589.000
30/04/2024 05:55:30	21.925	35.870	 6.150	589.000
30/04/2024 05:55:40	21.905	35.870	 6.132	589.000
30/04/2024 05:55:50	21.925	35.852	 6.142	589.000
30/04/2024 05:56:00	21.905	35.828	 6.115	589.000
30/04/2024 05:56:10	21.925	35.852	 6.142	589.000
30/04/2024 05:56:20	21.935	35.828	 6.141	589.000
30/04/2024 05:56:30	21.935	35.828	 6.141	589.000
30/04/2024 05:56:40	21.925	35.828	 6.132	589.000
30/04/2024 05:56:50	21.925	35.828	 6.132	588.000
30/04/2024 05:57:00	21.925	35.852	 6.142	588.000
30/04/2024 05:57:10	21.925	35.828	 6.132	588.000
30/04/2024 05:57:20	21.925	35.852	 6.142	588.000
30/04/2024 05:57:30	21.905	35.828	 6.115	588.000
30/04/2024 05:57:40	21.905	35.852	 6.124	588.000
30/04/2024 05:57:50	21.925	35.828	 6.132	588.000
30/04/2024 05:58:00	21.935	35.828	 6.141	588.000
30/04/2024 05:58:10	21.925	35.828	 6.132	588.000
30/04/2024 05:58:20	21.925	35.828	 6.132	588.000
30/04/2024 05:58:30	21.925	35.828	 6.132	588.000
30/04/2024 05:58:40	21.925	35.828	 6.132	588.000
30/04/2024 05:58:50	21.935	35.852	 6.151	584.000
30/04/2024 05:59:00	21.925	35.828	 6.132	584.000
